Code,Name,Batch,Stock,Deal,Free,Mrp,Rate,Exp,Company,Supplier,SupplierID
ERRMT,REMYLIN TAB,GRML19004,30,0,0,156.65,111.89,01-04-2021,ERIS LIFESCIENCES PVT LTD,ERIS LIFE SCIENCES LTD     HYDERABAD,37
ERRMT,REMYLIN TAB,GRML19004,20,0,0,156.65,101.72,01-04-2021,ERIS LIFESCIENCES PVT LTD,ERIS LIFE SCIENCES LTD     HYDERABAD,37
GONRP,RENERVE PLUS AMP,ELNL04922,20,5,1,117,83.58,01-04-2021,ERIS  (NIKKOS),ERIS LIFE SCIENCES LTD     HYDERABAD,37
FIDRS,DEXORANGE SYR,K19161,215,11,1,131.96,94.26,01-04-2021,FRANCO INDIAN,FRANCO-INDIAN PHARMACEUTICALS HYDERABAD,43
FIDPS,DEXORANGE-PAED SYR,K19023,37,0,0,73.7,52.43,01-04-2021,FRANCO INDIAN  (ZINDA 2),FRANCO-INDIAN PHARMACEUTICALS HYDERABAD,43
FRAGRL,GRILINCTUS L SYRUP,PN19038,6,10,1,107.37,76.69,01-04-2021,FRANCO INDIAN,FRANCO-INDIAN PHARMACEUTICALS HYDERABAD,43
GDGF2,GRISOVIN-FP TAB,EA112,177,0,0,17.47,13.15,01-04-2021,GLAXOSMITHKLINE PHARMA(DERMA ACE),GLAXOSMITHKLINE PHARMACEUTICALS  NAGPUR,76
WDTNS,T-MINIC SYRUP **,91113K,6,0,0,82.5,59.67,01-04-2021,WANDER LIMITED,HARI MARUTI AGENCIES  VIJAYAWADA,45
IHCRC,CHERI CAP,CHC19054,114,0,0,95,67.86,01-04-2021,INDCHEMIE HEALTH SPECIALITIES,INDCHEMIE HEALTH SPECIALTIES PHYDERABAD,77
IHCRS,CHERI SYR,CHS19209,3,5,1,150,107.14,01-04-2021,INDCHEMIE HEALTH SPECIALITIES,INDCHEMIE HEALTH SPECIALTIES PHYDERABAD,77
IHMUG,MUSCODAC GEL,19035,110,10,1,135,96.43,01-04-2021,INDCHEMIE HEALTH SPECIALITIES,INDCHEMIE HEALTH SPECIALTIES PHYDERABAD,77
INDCT,CITAL UTI SYRUP,CMA1K92S,23,0,0,177,120,01-04-2021,INDOCO,INDOCO REMEDIES LTD(INDOC)    HYDERABAD,11
INDZI,ZILENTA TAB,ZAX1E92P,12,0,0,108.8,77.71,01-04-2021,INDOCO (FOCUS),INDOCO REMEDIES LTD(INDOC)    HYDERABAD,11
FDZIS,ZIFI 100MG DRY SYRUP** 30`ML,019K028,3,0,0,70.44,50.39,01-04-2021,F.D.C. INDIA LIMITED,LAKSHMI BALAJI AGENCIES       HYDERABAD,48
KAAFT,ANAFORTAN TAB**,KRE0163,56,0,0,107.85,77.04,01-04-2021,KHANDELWAL (RADON),LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
RLDP1,DIGEPLEX SYRUP **,DLS9062T07,28,0,0,75.34,53.81,01-04-2021,RALLIS INDIA LIMITED,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
ABBPE,PENTIDS 200**,MRE0496,290,0,0,10.28,7.34,01-04-2021,ABBOT,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
ABBPD,PENTIDS 400**,MRE0457,100,0,0,16.5,11.8,01-04-2021,ABBOT,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
WDTNS,T-MINIC SYRUP **,91113K,38,0,0,82.5,59.67,01-04-2021,WANDER LIMITED,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
NCTSS,TOSSEX SYP**,TWA9040,100,0,0,140.36,100.26,01-04-2021,ABBOT,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
RAVGT,VOLINIGEL ONT**,AA48130,177,0,0,60,42.86,01-04-2021,RANBAXY-2,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
FDZF1,ZIFI 100MG DT TABS**,019K034,3,0,0,65.5,46.8,01-04-2021,F.D.C. INDIA LIMITED,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
FDZF1,ZIFI 100MG DT TABS**,019K035,92,0,0,65.5,46.8,01-04-2021,F.D.C. INDIA LIMITED,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
FDZIF,ZIFI 200MG TABS**,019K054,75,0,0,105.17,75.15,01-04-2021,F.D.C. INDIA LIMITED,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
FDZF5,ZIFI 50MG DT TABS**,019K010,49,0,0,40.5,28.93,01-04-2021,F.D.C. INDIA LIMITED,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
RANVS,VOLINI SPRAY**,GSW0092,17,0,0,175,125,01-04-2021,RANBAXY-2,LAKSHMI VENKATESWARA PHARMA   HYDERABAD,13
ABBPD,PENTIDS 400**,MRE0467,15,0,0,16.5,11.8,01-04-2021,ABBOT,LAKSHMI VENKATESWARA PHARMACEU  NARASARAOPETA,56
MACMLE,MACBERY LEVO SYRUP,KMC2931A,10,0,0,82.5,58.93,01-04-2021,MACLEODS  (MACPHAR),MACLEODS PHARMACEUTICALS LTD  HYDERABAD   TEL,5
MANFAT,NUROKIND FORTE TABS,F2AGS047,35,9,1,115.5,82.5,01-04-2021,MAGNET LABS PVT LTD (MANKIND),MAGNET LABS PVT LTD           HYDERABAD,72
MANNM,NUROKIND SYRUP,A2DFS107,16,11,1,132,94.29,01-04-2021,MAGNET LABS PVT LTD (MANKIND),MAGNET LABS PVT LTD           HYDERABAD,72
MANCDS,CALDIKIND P SYRUP,9EAIS030,24,11,1,125,84.75,01-04-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANDC,CALDIKIND PLUS CAP,D1ABS112,21,10,2,139.9,99.93,01-04-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MKCF1,CANDIFORCE-100 MG CAPS,C0IAS034,60,11,1,76.47,54.62,01-04-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANCR,CANDIFORCE-200 MG CAP,C1IAS109,27,11,1,153.47,109.62,01-04-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MKMC1,MAHACEF CV-100MG TABS,A4AES004,36,0,0,82.5,58.93,01-04-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANSY,MANKINDS HEALTH OK SYRUP,3FAIS054,31,11,1,120,81.36,01-04-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANNEF,NEFROZON TABS,A8GKS034,12,0,0,99,70.71,01-04-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MKNBG,NOBEL GEL,E0ALS046,100,9,1,81.47,58.19,01-04-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MKNKC,NUROKIND PLUS (RF)CAPS,D1IAS035,240,9,1,98.89,70.64,01-04-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MKPSR,PANTAKIND-DSR CAPS,F6AGS029,39,11,1,80.5,57.5,01-04-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANFRAN,RANIDOM MPS SYRUP,F6AIS100,36,5,1,85,60.71,01-04-2021,MANKIND(FUTURE),MANKIND PHARMA (FUTURE)HYDERABAD,68
MKGD2,GUDCEF 200MG TABS,B5AKS147,96,10,1,145.2,103.71,01-04-2021,MANKIND(LIFESTAR),MANKIND PHARMA (LIFESTAR)HYDERABAD,57
LIFME,MELABEST CREAM,E7IBS011,54,5,1,145.2,103.71,01-04-2021,MANKIND(LIFESTAR),MANKIND PHARMA (LIFESTAR)HYDERABAD,57
MANUK,URIKIND KM SACHET,4AAIS068,110,11,1,26,17.63,01-04-2021,MANKIND(LIFESTAR),MANKIND PHARMA (LIFESTAR)HYDERABAD,57
MANKIN,CEFAKIND-CV 500MG TABS,A1AES032,12,0,0,396,282.86,01-04-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
MAN3D,D3 MUST FORTE DROPS,B9CWS039,11,0,0,75,53.57,01-04-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
MKNGM,NUFORCE-GM CREAM,B4AIS105,55,10,5,43.92,31.37,01-04-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
MKPOTC,OTOCIN C EAR DROPS,F5IBS022,51,11,1,54.89,39.21,01-04-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
MANOZ,OVERZYME SYRUP,D0CTS155,3,11,1,140,94.92,01-04-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
MANOZ,OVERZYME SYRUP,D0CTS159,24,11,1,140,94.92,01-04-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
MKT98,T-98 DROPS,D4BES051,9,0,0,26.54,18.96,01-04-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
122298R,TELMIKIND-AM TABS,C6IAS037,60,0,0,52.1,37.21,01-04-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
NOVAG,GALVUSMET 50/500MG TABS,319MLBQ0,2,0,0,300,214.29,01-04-2021,NOVARTIS INDIA LTD.,NOVARTIS INDIA LIMITED        HYDERABAD,15
NOVGM,GALVUSMET 50/850MG TABS,201MLBU0,6,0,0,309,220.71,01-04-2021,NOVARTIS INDIA LTD.,NOVARTIS INDIA LIMITED        HYDERABAD,15
NUTAPJAR,APTAMIL 1 JAR,2001096911,21,0,0,705,543.14,01-04-2021,NUTRICIA (DEXOLAC),NUTRICIA INTERNATIONAL PVT. LTSECUNDERABAD,83
NUTDEXOT2,DEXOLAC 1 INFANT  (JAR),2001226911,88,0,0,186,143.3,01-04-2021,NUTRICIA (DEXOLAC),NUTRICIA INTERNATIONAL PVT. LTSECUNDERABAD,83
NUTDEXOL,DEXOLAC HI-KAL (JAR),2001216911,12,0,0,535,412.17,01-04-2021,NUTRICIA (DEXOLAC),NUTRICIA INTERNATIONAL PVT. LTSECUNDERABAD,83
NUTDEXO,DEXOLAC NUSOBEE SOYA INFA(JAR),2001026911,24,0,0,490,377.5,01-04-2021,NUTRICIA (DEXOLAC),NUTRICIA INTERNATIONAL PVT. LTSECUNDERABAD,83
NUTDD,DEXOLAC SPECIAL CARE  (JAR),2001156911,16,0,0,525,404.47,01-04-2021,NUTRICIA (DEXOLAC),NUTRICIA INTERNATIONAL PVT. LTSECUNDERABAD,83
JWPL1,PENIDURE-LA 12 VIAL,92007190J,3,0,0,65.25,48.15,01-04-2021,PFIZER  (RESPI),PFIZER LIMITED HYDERABAD,9
JWPL1,PENIDURE-LA 12 VIAL,92007222J,120,0,0,65.25,50.02,01-04-2021,PFIZER  (RESPI),PFIZER LIMITED HYDERABAD,9
RBNPL,NEOPEPTINE LIQ,C11T20008,72,0,0,105,75,01-04-2021,RAPTOKOS BRETT,"RAPTAKOS,BRETT & COMPANY      HYDERABAD",73
CIADS,ADVENT DRY SYRUP,AFC9166,1,9,1,59.42,42.44,01-04-2021,CIPLA(NURTURE 1),SARADA PHARMACY      MADHIRA,1
MKAKL,AMLOKIND-L TABS,A3AFS009,1,0,0,52.58,37.56,01-04-2021,MANKIND PHARMA LTD.,SARADA PHARMACY      MADHIRA,1
THERT,RTSUNATE VIAL,TLR64,1,0,0,224.6,179.68,01-04-2021,THEMIS PHARMA,SARADA PHARMACY      MADHIRA,1
EDSCT,SHELCAL-CT TABS,GAX90040,7,0,0,258.7,184.79,01-04-2021,TORRENT (B- WELL),SARADA PHARMACY      MADHIRA,1
GENOR,ORS-L PLUS APPLE**,SD00021,10,10,2,35,25,01-04-2021,PARAS PHARMACETICALS,SRI SHASTHA ENTERPRISES KHAMMAM,51
RANMM,MOX 125MG REDIMIX SYP,AA94806,118,9,1,52,37.14,01-04-2021,RANBAXY(MAXXIM),SUN PHARMA DISTRIBUTORS LTD   SHAMEERPET,27
RANMM,MOX 125MG REDIMIX SYP,AA94808,40,9,1,52,37.14,01-04-2021,RANBAXY(MAXXIM),SUN PHARMA DISTRIBUTORS LTD   SHAMEERPET,27
SUNM2,MOX 250 MG REDIMIX SYP,AA94781,40,9,1,88.7,63.36,01-04-2021,RANBAXY(MAXXIM),SUN PHARMA DISTRIBUTORS LTD   SHAMEERPET,27
UCAPK,AMPOXIN KID TAB,ZFV7F016,1,0,0,26.38,18.84,01-04-2021,TORRENT (UVA),TORRENT PHARMACEUTICALS LTD   HYDERABAD,24
UCAPK,AMPOXIN KID TAB,ZFV7F018,30,0,0,26.38,18.84,01-04-2021,TORRENT (UVA),TORRENT PHARMACEUTICALS LTD   HYDERABAD,24
TORRCLO,CLONOTRIL 2 MG TABS,2HW7F004,20,0,0,142.95,102.11,01-04-2021,TORRENT PHARMA,TORRENT PHARMACEUTICALS LTD   HYDERABAD,24
TODSO,DOMSTAL O CAP,C266F005,25,0,0,123.1,87.93,01-04-2021,TORRENT (VISTA),TORRENT PHARMACEUTICALS LTD   HYDERABAD,24
H&HHCF,CLONATE F CREAM,H215,12,0,0,178,127.14,01-04-2021,H&H PHARMA (HEALTHCARE),VEGAVAAN PHARMA      SECUNDERABAD,30
CYDP1,DEPIN 10MG CAP,M916481,32,0,0,28.22,20.16,01-04-2021,ZYDUS CADILA,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
CYDP5,DEPIN 5MG CAP,M917706,47,0,0,64.4,46,01-04-2021,ZYDUS CADILA,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
CYDXV,DEXONA VIAL,CBV1656,138,0,0,61.26,43.74,01-04-2021,ZYDUS GEO,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
CHGZS,GLOBAC-Z SYRUP,CGV1085,468,4,1,142.4,101.71,01-04-2021,ZYDUS NUTRIVA,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
GLEBIL,BILAZAP TABS,BTB190506,35,0,0,129,92.14,01-04-2021,GLNMARK(MAJESTA),ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
TORRC1,CLONOTRIL 1 MG TAB,2JH2F004,2,0,0,69.1,49.36,01-04-2021,TORRENT PHARMA,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
RCDPT,DISPRIN TAB **,GZ746,76,0,0,11.2,8.75,01-04-2021,RICKET & BENCKISER,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
MAGFL,FLATUBUST CAP,N3ABS006,6,0,0,59.89,42.78,01-04-2021,MAGNET LABS PVT LTD (MANKIND),ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
ALKGU,GLUCORYL-M2 FORTE TAB,19441204,14,0,0,161.5,115.36,01-04-2021,ALKEM DIABETOLOGY,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
NCIM2,ISMO-20MG TAB ***,PCE0311,38,0,0,107.86,77.07,01-04-2021,NICHOLAS PIRAMAL INDIA LTD,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
CIPLAIT,ITRANOX 100MG TABS,E790372,10,0,0,106.57,76.12,01-04-2021,CIPLA (CRESTA),ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
MELG1,LIVOGEN CAPTAB,M22CB19037,13,0,0,62.92,44.94,01-04-2021,MERCK,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
MDMDD,MACPOD DROPS,LMK917B,14,0,0,69,49.29,01-04-2021,MACLEODS (PHARMA) DIVISION,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
MKMM7,MAHAGABA M-75 CAPS,S0ABS010,10,0,0,98.45,70.32,01-04-2021,MANKIND PHARMA LTD.,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
ARISMEG1,MEGAHEAL GEL,VAA1945,1,0,0,239,170.71,01-04-2021,ARISTO PHARMA,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
AJMHY,MET XL AM 25/ 5 TAB ***,KB0049E,9,0,0,186,132.86,01-04-2021,GENARAL COMPANY,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
SDMGS,METHERGIN AMP,195007SP,55,0,0,15.61,12.02,01-04-2021,NOVARTIS (PRASAAR),ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
INDOBD,ODEPRAZ D CAPS,OPDC19005,100,0,0,82.5,58.93,01-04-2021,INDCHEMIE HEALTH SPECIALITIES,ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
JWPL6,PENIDURE-LA  6 VIAL,92007015J,20,0,0,42.95,33.05,01-04-2021,PFIZER  (RESPI),ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
ACRKD,REKOOL-D CAPS 15`S,1908000703,1,0,0,219.75,156.97,01-04-2021,ALEMBIC (ENTERON),ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
MANSO,SUCRADAY-O SUSP.,B6AJS014,4,0,0,120.63,86.16,01-04-2021,MANKIND(FUTURE),ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
GNTT8,TELMA-80MG TABS 15`S,18190612,18,0,0,165.14,117.96,01-04-2021,GLENMARK (ZOLTAN),ZYDUS HEALTHCARE LIMITED      HYDERABAD,16
DRMETR,METROHEX CREAM,MX911,12,0,0,40.15,28.68,31-03-2021,DR.REDDY`S LAB`S(PRIDE),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
MANVG,VOGLISTAR-GM1 TABS,B4GKS029,14,0,0,110,78.57,31-03-2021,MANKIND(NOBELIS),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
GSASF,ASCORIL FLU DROPS,32LAD043,60,0,0,58.5,41.78,31-03-2021,GLNMARK(MAJESTA),SAI DWAR PHARMACEUTICALS HYDERABAD(GLENMARK),14
MKMDS,MAHACEF DRY SYRUP,B7AKS041,11,11,1,46.09,32.92,31-03-2021,MANKIND(DISCOVERY),SAI DWAR PHARMACEUTICALS HYDERABAD(GLENMARK),14
AASTRIIBE,I BEST CM TABS,ICT011,20,5,1,155,105.08,01-03-2021,ASTRA-IDL LIMITED,AASTRIVAS PHARMACEUTICALS    VIJAYAWADA,75
AASTRIIBE,I BEST CM TABS,ICT011,120,5,1,155,105.08,01-03-2021,ASTRA-IDL LIMITED,AASTRIVAS PHARMACEUTICALS    VIJAYAWADA,75
ASTRA DIS4,ONE 12 JUNIOR SYRUP,ONE7151,11,5,1,77,52.2,01-03-2021,ASTRA-IDL LIMITED,AASTRIVAS PHARMACEUTICALS    VIJAYAWADA,75
AASTRST,STRONGCAL CM SOFTGELS,FSG738,140,5,1,178,120.67,01-03-2021,ASTRA-IDL LIMITED,AASTRIVAS PHARMACEUTICALS    VIJAYAWADA,75
ALKTAXIM,TAXIM O FORTE DRY SYRUP,19182199,50,0,0,70.5,50.36,01-03-2021,ALKEM (PHARMA),ALKEM LABORATORIES LIMITED    MALKAJGIRI (DIS,18
MOCDS,MONOCEF O CV 50 DRY SYR,MN191052,11,0,0,91,65,01-03-2021,ARISTO PHARMA,ARISTO PHARMACEUTICALS PVT LTD HYDERABAD,54
ASMS5,MONOCEF-O 50MG SYR,B196K129,45,9,1,78,55.71,01-03-2021,ARISTO PHARMA,ARISTO PHARMACEUTICALS PVT LTD HYDERABAD,54
ARIGM,GLIMIPREX MF FORTE 1 TABS,S606D019,2,0,0,56,40,01-03-2021,ARISTO (OTSIRA),ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ARIGM,GLIMIPREX MF FORTE 1 TABS,D606D039,20,0,0,56,40,01-03-2021,ARISTO (OTSIRA),ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ASMOS,MONOCEF-O 100MG SYR,B195K129,100,0,0,145,103.57,01-03-2021,ARISTO PHARMA,ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
ASMOC,MONOCEF-O CV 200MG TABS,B700K179,11,9,1,250,178.57,01-03-2021,ARISTO PHARMA,ARISTO PHARMACEUTICALS PVT LTDHYDERABAD,42
CICF5,CEFOPROX 50MG SYR,EI90201,24,9,1,91.5,65.36,01-03-2021,CIPLA (SPEETRACARE+1),CIPLA LIMITED  HYDERABAD,6
CIMP2,MISOPROST 200MG,GH90990,32,9,1,73.19,52.27,01-03-2021,CIPLA(SPECIALITY),CIPLA LIMITED  HYDERABAD,6
136634,BECELAC FORTZ CAP,58CBF406,4,0,0,72.6,51.86,01-03-2021,DR.REDDY`S LAB`S(PRIDE),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DRRHS,REDIHEALTH SYRUP,BRH9025,21,5,1,170.5,121.78,01-03-2021,DR.REDDY`S LAB`S(PRIDE),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
DRRHT,REDIHEALTH TABS,RTH19008,30,4,1,129.25,92.32,01-03-2021,DR.REDDY`S LAB`S(PRIDE),DR REDDY`S LABORATORIES LTD   HYDERABAD,25
ERIRAR,RARICAP L SYRUP,NOL9042,20,0,0,159.5,113.93,01-03-2021,ERIS (MONTANA),ERIS LIFE SCIENCES LTD     HYDERABAD,37
FIGBS,GRILINCTUS-BM SYR,M19030,308,10,1,87.97,62.84,01-03-2021,FRANCO INDIAN,FRANCO-INDIAN PHARMACEUTICALS HYDERABAD,43
FISSN,SURFAZ-SN CREM,B06,25,0,0,79.75,56.96,01-03-2021,FRANCO INDIAN  (ZINDA 2),FRANCO-INDIAN PHARMACEUTICALS HYDERABAD,43
GSKAU,AUGMENTIN I.V  1.2 G,NT1346,6,0,0,137.63,98.31,01-03-2021,GLAXOSMITHKLINE(FORTIOR),GLAXOSMITHKLINE PHARMA LIM   HYDERABADA,38
GUNEO,NEOSPORIN EYE ONT,BB949,150,0,0,45,32.14,01-03-2021,GLAXOSMITHKLINE(FORTIOR),GLAXOSMITHKLINE PHARMA LIM   HYDERABADA,38
GDTBO,T-BACT ONT,NA607,10,0,0,110.8,79.14,01-03-2021,GLAXOSMITHKLINE PHARMA(DERMA ACE),GLAXOSMITHKLINE PHARMA LIM   HYDERABADA,38
GDTBO,T-BACT ONT,NA607,97,0,0,110.8,79.14,01-03-2021,GLAXOSMITHKLINE PHARMA(DERMA ACE),GLAXOSMITHKLINE PHARMA LIM   HYDERABADA,38
GDTBO,T-BACT ONT,NA615,3,0,0,110.8,79.14,01-03-2021,GLAXOSMITHKLINE PHARMA(DERMA ACE),GLAXOSMITHKLINE PHARMA LIM   HYDERABADA,38
LPLSK,SKINLITE CREAM,I903670,-3,0,0,247.8,177,01-03-2021,ZYDUS GEO,HARI MARUTI AGENCIES  VIJAYAWADA,45
WADSE,DEXOREN-S EYE DROPS,DAG6DBA3,-2,0,0,17.38,12.41,01-03-2021,WARREN(OPTHAL),INDOCO REMEDIES LTD(INDOC)    HYDERABAD,11
WADSE,DEXOREN-S EYE DROPS,DAG8DBA3,2,0,0,17.38,12.41,01-03-2021,WARREN(OPTHAL),INDOCO REMEDIES LTD(INDOC)    HYDERABAD,11
FDZF5,ZIFI 50MG DT TABS**,019J035,10,0,0,40.5,28.93,01-03-2021,F.D.C. INDIA LIMITED,LAKSHMI BALAJI AGENCIES       HYDERABAD,48
LUPCL,CLOPITAB A 75MG**,J901827,5,0,0,83,59.29,01-03-2021,LUPIN,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
LUPCL,CLOPITAB A 75MG**,J901827,30,0,0,83,59.29,01-03-2021,LUPIN,LAKSHMI BALAJI CORPORATION VIJAYAWADA,10
RANVS,VOLINI SPRAY**,GSW0075,7,0,0,175,125,01-03-2021,RANBAXY-2,LAKSHMI VENKATESWARA PHARMA   HYDERABAD,13
LGBPS,BRODIL SYR ***,VL01K902,42,5,1,72.77,51.98,01-03-2021,LEGEND DRUGS & FORMS,LAKSHMI VENKATESWARA PHARMACEU  NARASARAOPETA,56
LUPCA,CLOPITAB A 150MG CAP**,J1901743,21,0,0,76.15,54.39,01-03-2021,LUPIN,LAKSHMI VENKATESWARA PHARMACEU  NARASARAOPETA,56
MANF2,NUROKIND FORTE INJ,E7AAS023,96,10,2,26.4,18.86,01-03-2021,MAGNET LABS PVT LTD (MANKIND),MAGNET LABS PVT LTD           HYDERABAD,72
MANDE,ELECTROKIND APPLE DRINK,AOHIT021,-1,43,17,40,28.57,01-03-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MKNB1,NOBEL GEL,D9S018,13,10,1,32.74,23.39,01-03-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANOTO,OTOCIN D EYE/EAR DROPS,G0AQS007,50,12,1,66,47.14,01-03-2021,MANKIND(DISCOVERY),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANVM,VOGLISTAR-GM2 TABS,B5GKS066,12,0,0,143,102.14,01-03-2021,MANKIND(NOBELIS),MANKIND PHARMA (DISCOVERY)HYDERABAD,67
MANNI,NUROKIND GOLD INJECTION,D1AAS171,72,10,2,24.99,17.85,01-03-2021,MANKIND(FUTURE),MANKIND PHARMA (FUTURE)HYDERABAD,68
MANFUTNUK,NUROKIND GOLD SACHET,B5EKS049,48,11,1,49.5,35.36,01-03-2021,MANKIND(FUTURE),MANKIND PHARMA (FUTURE)HYDERABAD,68
MANGU,GUDCEF-CV 100 MG TAB,A2AES023,12,11,1,143,102.14,01-03-2021,MANKIND(LIFESTAR),MANKIND PHARMA (LIFESTAR)HYDERABAD,57
MANGU,GUDCEF-CV 100 MG TAB,A2AES024,36,11,1,143,102.14,01-03-2021,MANKIND(LIFESTAR),MANKIND PHARMA (LIFESTAR)HYDERABAD,57
MKNC1,NUROSTAR-C1 INJ,D9AAS023,126,11,1,33.38,23.84,01-03-2021,MANKIND(LIFESTAR),MANKIND PHARMA (LIFESTAR)HYDERABAD,57
MKAKL,AMLOKIND-L TABS,H6IAS001,12,0,0,52.58,37.56,01-03-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
122286R,NUROKIND AMP,D3AAS054,384,10,2,17.99,12.85,01-03-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
MKT98,T-98 DROPS,D4BES049,1,0,0,26.54,18.96,01-03-2021,MANKIND PHARMA LTD.,MANKIND PHARMA LTD HYDERABAD,62
NOVAG,GALVUSMET 50/500MG TABS,106MLBQ0,24,0,0,300,214.28,01-03-2021,NOVARTIS INDIA LTD.,NOVARTIS INDIA LIMITED        HYDERABAD,15
NUTAPT2,APTAMIL 2 INFANT FORMULA,1912266911,13,0,0,705,543.14,01-03-2021,NUTRICIA (DEXOLAC),NUTRICIA INTERNATIONAL PVT. LTSECUNDERABAD,83
NUTDD,DEXOLAC SPECIAL CARE  (JAR),1912226911,1,0,0,525,404.47,01-03-2021,NUTRICIA (DEXOLAC),NUTRICIA INTERNATIONAL PVT. LTSECUNDERABAD,83
LUPCA,CLOPITAB A 150MG CAP**,J901744,30,0,0,76.15,54.39,01-03-2021,LUPIN,PRUDHVI AGENCIES VIJAYAWADA,8
SGCA1,CONTRAMAL 100MG AMP**,UBLE8013,5,19,1,22,15.71,01-03-2021,S.G PHARMA,RAMA MEDICAL DISTRIBUTORS VIJAYAWADA,86
RBLDL,LACTODEX L.B.W,D19190,11,0,0,540,411.86,01-03-2021,RAPTOKOS BRETT (FOOD),"RAPTAKOS,BRETT & COMPANY      HYDERABAD",73
RBNPD,NEOPEPTINE DROPS,SP20006,120,0,0,94,67.14,01-03-2021,RAPTOKOS BRETT,"RAPTAKOS,BRETT & COMPANY      HYDERABAD",73
RBNPL,NEOPEPTINE LIQ,C20005,41,0,0,105,75,01-03-2021,RAPTOKOS BRETT,"RAPTAKOS,BRETT & COMPANY      HYDERABAD",73
